,Price,Address,Specifics,Full_address
223,"$698,740",LOT 49 Lafayette Street,"3BD3BA0 Parking1,562 sqft","49 Lafayette Pl, Thornhill, ON L3T 1G4"
224,"$1,099,000",52 Kearney Dr,3+1BD2BA6 Parking,"52 Kearney Dr, Ajax, ON"
225,"$349,000",10 King St,3BD1BA2 Parking,"10 King St W, Toronto, ON M5H 1B6"
226,"$699,900",59 East 21st St,"3BD2BA2 Parking700-1,100 sqft","59 E 21st St, Hamilton, ON L8V 2T3"
227,"$1,239,900",1063 Bedford Ave,3+1BD2BA6 Parking,"1063 Bedford Ave, Burlington, ON L7T 2K4"
228,"$1,625,000",20 Glynde Ave,2BD1BA2 Parking,"20 Glynde Ave, Burnaby, BC V5B 3J2"
229,"$499,000",51 Parkview Dr,"4BD2BA3 Parking1,500-2,000 sqft","51 Parkview Dr, Orangeville, ON L9W 2Z8"
230,"$2,395,000",238 Four Mile Creek Road,"5BD6BA12 Parking3,447 sqft","238 Four Mile Creek Rd, St. Davids, ON L0S 1P0"
231,"$599,900",LOT 51 Lafayette Street,"2BD2BA0 Parking1,074 sqft","51 Lafayette Pl, Thornhill, ON L3T 1G4"
232,"$749,900",30 Pursel Street,"3BD2BA0 Parking1,414 sqft","Norfolk County, ON N0E 1Y0"
233,"$749,850",LOT 148 Knoll Street,"3BD3BA0 Parking1,747 sqft","148 Knoll St, Port Colborne, ON L3K 5B1"
234,"$737,450",22 Pursel Street,"2BD2BA3 Parking1,380 sqft","Norfolk County, ON N0E 1Y0"
235,"$1,269,000",101 Bonnet St,"4+1BD4BA7 Parking3,000-3,500 sqft",No Address Found
236,"$850,000",31 Driftwood Shores Rd,"3BD1BA4 Parking1,500-2,000 sqft","31 Driftwood Shores Rd, Kirkfield, ON K0M 2B0"
237,"$799,900",19 Highview Rd,"3+1BD2BA6 Parking2,000-2,500 sqft","19 Highview Ave, Scarborough, ON"
238,"$1,100,000",226 Lyle Dr,4BD4BA4 Parking,"226 Lyle Dr, Richmond Hill, ON"
239,"$1,798,800",6050 BUCHANAN STREET,"3BD3BA3 Parking2,186 sqft","Markham, ON"
240,"$4,288,000",1938 W 36TH AVENUE,"6BD5BA2 Parking3,463 sqft","1938 W 36th Ave, Vancouver, BC V6M 1K8"
241,"$699,900",84 Almond St,"3+2BD2BA3 Parking1,500-2,000 sqft","84 Almond St, Brampton, ON"
242,"$899,900",3123 Tillman Rd,"4BD3BA4 Parking2,000-2,500 sqft","3123 Tillman Rd, Charlotte, NC 28208, USA"
243,"$995,000",158 Eagle St,2+1BD2BA6 Parking,"158 Eagle St, Newmarket, ON L3Y 1J6"
244,"$1,250,000",Lot 164 Limestone Lane,5BD4BA4 Parking,"164 Limestone Crescent, North York, ON M3J 2S4"
245,"$1,299,999",7 Willoughby Pl,"4+1BD4BA4 Parking2,500-3,000 sqft","7 Willoughby Pl, Bowmanville, ON L1C 3K2"
246,"$2,200,000",2384 HARRISON DRIVE,"5BD2BA3 Parking2,432 sqft","Uxbridge, ON"
247,"$2,960,000",10531 SOUTHDALE ROAD,"5BD6BA5 Parking3,760 sqft","London, ON"
248,"$1,124,900",156 Hennessy Street,"4+1BD4BA0 Parking3,000 sqft","156 Hennessy St, Belconnen ACT 2617, Australia"
249,"$697,340",26 Pursel Street,"2BD2BA4 Parking1,290 sqft","Norfolk County, ON N0E 1Y0"
250,"$784,900",14 Pursel Street,"3BD3BA4 Parking1,962 sqft","Norfolk County, ON N0E 1Y0"
251,"$1,999,000",8341 NEEDLES DRIVE,"3BD3BA6 Parking1,606 sqft","8341 Needles Dr, Whistler, BC V0N 1B8"
252,"$999,000",20 Muriel Ave,4BD2BA0 Parking,"20 Muriel Ave, Toronto, ON M4J 2X9"
253,"$499,900",1064 Elm Ave,2BD2BA1 Parking,"Richmond Hill, ON"
254,"$1,780,000",2322 ST GEORGE STREET,"4BD3BA2 Parking2,216 sqft","Toronto, ON"
255,"$1,749,999",30314 SUNSET CRESCENT,"3BD2BA20 Parking1,870 sqft","Simcoe County, ON"
256,"$674,900",7 Fair Ave,4BD3BA2 Parking,"7 Fairview Ave, Toronto, ON M6P 3E1"
257,"$1,860,000",2775 EUCLID AVENUE,"5BD3BA2 Parking2,134 sqft","Toronto, ON"
258,"$849,900",153 EAST 33RD Street,"6BD1BA0 Parking1,125 sqft","153 E 33rd St, Hamilton, ON L8V 3T5"
259,"$599,900",75 Chestnut Avenue,"3BD3BA0 Parking1,239 sqft",No Address Found
260,"$799,900",128 CLARENDON Avenue,"5BD2BA0 Parking1,007 sqft","128 Clarendon Ave, Toronto, ON M4V 1J3"
261,"$880,000",1716 #5 Highway W,"3BD1BA1 Parking1,555 sqft","1716 Hwy 5 W, Troy, ON L0R 2B0"
262,"$824,900",7 Blueberry Drive,"3BD3BA1 Parking1,853 sqft","7 Blueberry Dr, Scarborough, ON"
263,"$499,900",36 HELEN Street,"3BD1BA0 Parking1,223 sqft","36 Helen St, Woodbridge, ON L4L 3S3"
264,"$809,000",13 Erie Court,"4BD3BA1 Parking2,025 sqft","13 Erie court, Loyalist, ON K7N 0E3"
265,"$699,900",84 ALMOND Street,Detached,"84 Almond St, Brampton, ON"
266,"$699,900",84 ALMOND Street,"5BD2BA0 Parking1,762 sqft","84 Almond St, Brampton, ON"
267,"$1,180,000",307306 Centre Line A,4+1BD3BA12 Parking,"307306 Centre Line, Grey Highlands, ON N0C 1L0"
268,"$1,799,000",1 Randolph Dr,"4BD4BA3 Parking2,000-2,500 sqft","1 Randolph Dr, Maple, ON L6A 0W1"
269,"$799,000",31 Waverley Rd,3+1BD2BA6 Parking,"31 Waverley Rd, Toronto, ON M4L 3T2"
270,"$2,998,000",2556 W 15TH AVENUE,"5BD3BA2 Parking3,165 sqft","2556 W 15th Ave, Vancouver, BC V6K 2Z4"
271,"$1,099,000",17 Myrtle Ave,2BD2BA2 Parking,"17 Myrtle Ave, Toronto, ON M4M 2A3"
272,"$1,079,999",60 Yale Dr,"4BD4BA4 Parking2,000-2,500 sqft","60 Yale Ln, Markham, ON L6B 1G6"
273,"$999,900",291 Fleetwood Dr,4BD3BA6 Parking,"291 Fleetwood Dr, Oshawa, ON L1K 1H8"
274,"$6,480,000",6520 LABURNUM STREET,"5BD7BA4 Parking4,338 sqft","6520 Laburnum St, Vancouver, BC V6P 5M5"
275,"$1,199,900",376 Philip Dr,3BD1BA8 Parking,"376 Philip Pl, Ancaster, ON L9G 3G8"
276,"$1,698,800",3895 BROCKTON PLACE,"4BD3BA4 Parking1,888 sqft","Toronto, ON"
277,"$1,999,900",256 E ST. JAMES ROAD,"3BD3BA6 Parking1,824 sqft","Markham, ON"
278,"$995,000",11 Murray Ave,"3+1BD3BA6 Parking1,500-2,000 sqft","11 Murray Ave, Scarborough, ON M1S 2A1"
279,"$499,900",36 Helen St,"2BD1BA1 Parking1,100-1,500 sqft","36 Helen St, Woodbridge, ON L4L 3S3"
280,"$3,388,000",1523 W 60TH AVENUE,"5BD4BA2 Parking1,964 sqft","1523 W 60th Ave, Vancouver, BC V6P 2A4"
281,"$739,900",305 Seventh St,"3BD2BA8 Parking1,100-1,500 sqft","305 Seventh St, Collingwood, ON L9Y 2B2"
282,"$2,399,999",79 Raspberry Ridge Ave,"5BD6BA6 Parking3,500-5,000 sqft","79 Raspberry Ridge Dr, Markham, ON L6E 1E1"
283,"$819,900",64 West St,"2+2BD3BA3 Parking1,100-1,500 sqft","64 West St, Georgina, ON L0E 1R0"
284,"$725,000",598 Montgomery St,3+2BD2BA3 Parking,"598 Montgomery St, Oshawa, ON L1H 7K2"
285,"$1,100,000",37 Pickering St,2BD2BA1 Parking,"37 Pickering St, Toronto, ON M4E 3J5"
286,"$749,900",5572 CRAWLEY DRIVE,"2BD2BA4 Parking1,558 sqft","Brampton, ON"
287,"$4,995,000",21 Pebbleridge Pl,"4BD6BA6 Parking+5,000 sqft","21 Pebbleridge Dr, Ridgeway, NY 14103, USA"
288,"$775,000",135 Ironwood Rd,"3+2BD2BA3 Parking1,100-1,500 sqft","135 Ironwood Rd, Guelph, ON N1G 3P5"
289,"$759,900",180 Gold St,"3BD4BA16 Parking1,500-2,000 sqft","180 Gold St, Southgate, ON N0C 1B0"
290,"$4,588,000",48 Shaftesbury Ave,"3+1BD5BA0 Parking2,000-2,500 sqft","48 Shaftesbury Ave, Toronto, ON M4T 1A2"
291,"$3,388,000",1521 W 60TH AVENUE,"5BD4BA2 Parking1,964 sqft","1521 W 60th Ave, Vancouver, BC V6P 2A4"
292,"$899,900",111 Barlow Pl,"4BD3BA4 Parking2,000-2,500 sqft","111 Barlow Pl, Brant, ON"
293,"$1,895,000",2992 CHRISTINA PLACE,"7BD4BA4 Parking4,191 sqft",No Address Found
294,"$2,328,000",8216 15TH AVENUE,"7BD6BA10 Parking3,413 sqft","8216 15th Ave, Burnaby, BC V3N 1X6"
295,"$824,900",7 Blueberry Dr,"3BD3BA5 Parking1,500-2,000 sqft","7 Blueberry Dr, Scarborough, ON"
296,"$1,699,999",1540 LANCASTER STREET,"2BD2BA2 Parking1,223 sqft","Essa, ON L0M 1C0"
297,"$899,900",139 First Ave W,3+1BD3BA7 Parking,"139 First Ave, Toronto, ON M4M 1W9"
298,"$729,900",17 Brookfield Ave,"2+1BD3BA6 Parking1,100-1,500 sqft","17 Brookfield Rd, North York, ON M2P 1B1"
299,"$998,000",10 Springbank Dr,"3+1BD2BA5 Parking1,500-2,000 sqft","10 Springbank Dr, St. Catharines, ON L2S 2J9"
300,"$749,000",12 Ross St,2BD1BA2 Parking,
301,"$868,000",79 Blue Sky Tr,"3BD4BA3 Parking1,100-1,500 sqft","79 Blue Sky Trail, Waterdown, ON L0R 2H8"
302,"$648,000",10 Royal St,"3BD2BA1 Parking1,100-1,500 sqft","10 Royal St, York, ON M6N 3Z4"
303,"$625,000",8 Mckechnie Road S,"2BD2BA0 Parking24,524 sqft","8 McKechnie Rd S, Parry Sound, ON P2A 2W8"
304,"$539,900",553 North Street,"5BD1BA0 Parking2,100 sqft",No Address Found
305,"$759,000",233 Mcgarry Drive,"4BD3BA3 Parking8,363 sqft","233 McGarry Dr, Kitchener, ON N2N 1G3"
306,"$499,900",40 Douglas Street,2+1BD1BA2 Parking885 sqft,"40 Douglas St, Fort Erie, ON L2A 3W5"
307,"$849,900",45 Lorne Street,"3BD2BA0 Parking1,320 sqft","45 Lorne St, Inglewood, ON L7C 1L2"
308,"$1,088,000",67 Kennedy Boulevard,"4BD4BA0 Parking2,737 sqft","67 Kennedy Rd, Scarborough, ON M1V 1G8"
309,"$698,000",201 Creighton Drive,"2BD2BA0 Parking1,136 sqft","Hamilton, ON"
310,"$1,199,900",2105 Ironwood Road,"4+1BD4BA4 Parking2,275 sqft","Toronto, ON"
311,"$899,900",3123 Tillman Road,"4BD3BA0 Parking2,144 sqft",No Address Found
312,"$759,900",180 Gold Street,"3BD4BA16 Parking1,757 sqft","180 Gold St, Southgate, ON N0C 1B0"
313,"$899,900",21 Devereux Street,"2+2BD3BA4 Parking1,254 sqft","21 Devereux St, Brantford, ON N3S 0A5"
314,"$430,000",646 King Street,"3BD2BA6 Parking1,511 sqft","646 King St W, Toronto, ON M5V 1M7"
315,"$965,000",16 Elizabeth Drive,"4+1BD3BA0 Parking14,374 sqft","16 Elizabeth Dr, Nobleton, ON L0G 1N0"
316,"$599,900",29 Pannell Lane,"2+1BD2BA0 Parking15,028 sqft","29 Pannell Ln, Strathroy, ON N7G 2C5"
317,"$525,000",285 Division Street,3+2BD2BA0 Parking980 sqft,"285 Division St, Oshawa, ON L1G 5M6"
318,"$1,324,999",1 Stanley Avenue,"4BD3BA2 Parking2,188 sqft","1/2 Stanley Ave, Etobicoke, ON M8V 1N8"
319,"$674,900",7 Fair Avenue,"4BD3BA2 Parking2,078 sqft","7 Fair Ave, Lindsay, ON K9V 3P2"
320,"$958,000",4860 Portage Road,"2+1BD2BA0 Parking1,300 sqft","4860 Portage Rd, Niagara Falls, ON L2E 6B3"
321,"$1,375,000",49 Belmont Crescent,"3+1BD4BA0 Parking2,304 sqft","49 Belmont Crescent, Maple, ON L6A 1L7"
322,"$899,900",821 Cedar Street,Multiplex,No Address Found
323,"$529,900",725 Britannia Road,"2BD1BA0 Parking65,535 sqft","725 Britannia Rd E, Mississauga, ON"
324,"$369,900",218 Nancy Street,3BD1BA0 Parking955 sqft,"Bolton, ON"
325,"$649,900",55 Riverview Road,"4BD1BA0 Parking23,609 sqft","55 Riverview Rd, Markham, ON L3P 1E4"
326,"$464,900",41 Union Street,"3+1BD1BA0 Parking1,222 sqft","41 Union St, Toronto, ON"
327,"$550,000",17 Union Street,1BD1BA2 Parking759 sqft,"17 Union St, Toronto, ON M6N 1M6"
328,"$599,000",316 Cherry Street,"3BD1BA4 Parking1,200 sqft","316 Cherry St, Toronto, ON M5A 3L2"
329,"$799,000",123 Blakely Street,"3BD4BA0 Parking1,823 sqft","123 Blakely St, Amherstview, ON K7N 0A4"
330,"$1,450,000",1049 Dwight Beach,"3BD2BA5 Parking2,000-2,500 sqft","1049 Dwight Beach Rd, Dwight, ON P0A 1H0"
331,"$969,000",110 Shoreham Dr,"5BD3BA4 Parking2,000-2,500 sqft","110 Shoreham Dr, North York, ON M3N 1S9"
332,"$1,174,000",1035 CORNWALL STREET,"3BD1BA2 Parking1,946 sqft","Toronto, ON"
333,"$1,999,999",14 Headwaters Lane,"5+2BD5BA11 Parking3,000-3,500 sqft","14 Headwaters Ln, Mono, ON L9W 5K3"
334,"$944,000",45517 WELLS ROAD,"5BD4BA6 Parking3,058 sqft",No Address Found
335,"$1,324,999",1 Stanley Ave,"4BD3BA2 Parking2,000-2,500 sqft","1/2 Stanley Ave, Etobicoke, ON M8V 1N8"
336,"$799,900",7680 JUNIPER STREET,"4BD3BA5 Parking2,499 sqft","Oshawa, ON"
337,"$499,900",40 Douglas St,"3BD1BA2 Parking700-1,100 sqft","40 Douglas St, Fort Erie, ON L2A 3W5"
338,"$427,900",17 Dunbar St,3+1BD1BA3 Parking,"17 Dunbar Rd, Toronto, ON M4W 2X5"
339,"$1,769,000",18 Bishop St,"2BD2BA0 Parking1,500-2,000 sqft","18 Bishop St, Toronto, ON M5R 1N2"
340,"$763,885",15 White Tail Path,"3BD3BA0 Parking1,721 sqft",No Address Found
341,"$1,970,800",184 Parkview Dr,"3+2BD4BA12 Parking2,500-3,000 sqft","184 Parkview Hill Crescent, East York, ON M4B 1R8"
342,"$899,900",14 Frazer Rd,3BD3BA5 Parking,"14 Frazer Rd, Ajax, ON L1S 4B2"
343,"$1,199,000",18 Minto St,"4BD4BA2 Parking1,500-2,000 sqft","18 Minto St, Toronto, ON M4L 1B6"
344,"$599,000",452 Madison Ave,1+1BD2BA5 Parking,"452 Madison Ave, Oshawa, ON L1J 2P6"
345,"$430,000",646 King St,"3BD2BA6 Parking1,500-2,000 sqft","646 King St W, Toronto, ON M5V 1M7"
346,"$729,000",3970 Sunset Lane,2+2BD2BA3 Parking,"3970 Sunset Ln, Vineland, ON L0R 2C0"
347,"$1,699,000",14 Knowles Cres,3BD3BA10 Parking,"14 Knowles Crescent, Aurora, ON L4G 1Z7"
348,"$1,299,000",35 Cresswell Dr,4+2BD4BA6 Parking,"35 Cresswell Dr, Brampton, ON L6Y 2T5"
349,"$1,088,000",67 Kennedy Blvd,"4+1BD4BA4 Parking2,500-3,000 sqft","67 Kennedy Rd, Scarborough, ON M1V 1G8"
350,"$599,900",7 Ross Ave,"3+2BD1BA7 Parking1,500-2,000 sqft","7 Ross Ave, Scarborough, ON"
351,"$1,485,000",1468 BLACKWATER PLACE,"5BD3BA2 Parking2,705 sqft","Toronto, ON"
352,"$820,000",529 Brett St,"4BD3BA3 Parking1,500-2,000 sqft","529 Brett St, Shelburne, ON L0N 1S1"
353,"$2,729,990",6734 Longview Pl,"5BD5BA4 Parking3,000-3,500 sqft","6734 Longview Pl, Mississauga, ON L5W 1V3"
354,"$795,000",11 Jesmond Ave,2+1BD2BA2 Parking,"11 Jesmond Ave, York, ON M6E 1V4"
355,"$649,900",55 Riverview Rd,"4BD1BA3 Parking1,500-2,000 sqft","55 Riverview Rd, Markham, ON L3P 1E4"
356,"$1,219,888",629 Kenwood Blvd,4BD4BA5 Parking,"Toronto, ON"
357,"$850,000",241 Ascot Crt,3BD2BA3 Parking,"241 Ascot Ct, Oshawa, ON L1G 1W9"
358,"$829,000",8 Shacktown Rd,"1+2BD2BA12 Parking1,500-2,000 sqft","8 Shacktown Rd, Byng Inlet, ON P0G 1B0"
359,"$1,450,000",1049 Dwight Beach,"3BD2BA5 Parking65,535 sqft","1049 Dwight Beach Rd, Dwight, ON P0A 1H0"
360,"$1,149,900",1402 Stillmeadow Lane,"4+1BD3BA2 Parking2,000-2,500 sqft","1402 Stillmeadow Rd, Mississauga, ON"
361,"$1,060,000",4 Edgerton Dr N,4+1BD3BA6 Parking,"4 Edgerton Dr, Bowmanville, ON L1C 4S6"
362,"$699,000",28 Fanning St,"4BD3BA6 Parking2,000-2,500 sqft","28 Fanning St, Hamilton, ON L8P 4E7"
363,"$749,900",139 WEST 33RD Street,"3BD1BA1 Parking1,049 sqft","139 W 33rd St, Hamilton, ON L9C 5J3"
364,"$3,298,000",4373 W 13TH AVENUE,"4BD3BA1 Parking2,267 sqft","4373 W 13th Ave, Vancouver, BC V6R 2V1"
365,"$1,758,000",1414 E 60TH AVENUE,"5BD2BA2 Parking1,841 sqft","1414 E 60th Ave, Vancouver, BC V5P 2H3"
366,"$2,899,000",2029 E 3RD AVENUE,"6BD6BA0 Parking3,026 sqft","2029 E 3rd Ave, Vancouver, BC V5N 1H6"
367,"$1,498,000",3680 HENNEPIN AVENUE,"4BD4BA3 Parking2,121 sqft","3680 Hennepin Ave, Vancouver, BC V5S 4C5"
368,"$2,299,000",5131 PATRICK STREET,"5BD5BA2 Parking4,616 sqft","Toronto, ON"
369,"$1,689,900",75 Forest Street,"3+1BD4BA4 Parking2,258 sqft","75 Forest St, Guelph, ON N1G 1J3"
370,"$775,000",135 Ironwood Road,"3+2BD2BA0 Parking1,086 sqft","135 Ironwood Rd, North York, ON M9M 2A4"
371,"$229,900",5748 North Shore Road,,"5748 North Shore Road, Perth Road, ON K0H 2L0"
372,"$379,900",12 Battle Street,"3BD1BA3 Parking1,100 sqft","12 Battle St, Thorold, ON L2V 3W2"
373,"$349,900",37 Terrence Street,"1BD1BA0 Parking3,746 sqft","37 Terrence St, London, ON N5Z 1C3"
374,"$729,900",17 Brookfield Avenue,"2+1BD3BA0 Parking1,274 sqft","17 Brookfield St, Toronto, ON M6J 3A8"
375,"$998,000",10 Springbank Drive,"3+1BD2BA6 Parking1,590 sqft","10 Springbank Dr, St. Catharines, ON L2S 2J9"
376,"$4,995,000",21 Pebbleridge Place,"4BD6BA6 Parking5,300 sqft","21 Pebbleridge Dr, Ridgeway, NY 14103, USA"
377,"$610,000",67 Scott Street,"4BD3BA0 Parking1,639 sqft","67 Scott St, Toronto, ON"
378,"$4,995,000",21 Pebbleridge Place,,"21 Pebbleridge Dr, Ridgeway, NY 14103, USA"
379,"$610,000",67 Scott Street,"3BD3BA0 Parking1,639 sqft","67 Scott St, Toronto, ON"
380,"$675,000",1479 Sierra Avenue,"3+1BD2BA3 Parking1,200 sqft","Toronto, ON"
381,"$649,000",424 Victoria Street,3BD2BA0 Parking980 sqft,"424 Victoria St, Toronto, ON M5B 1W1"
382,"$1,200,000",4154 Unity Road,"3+3BD3BA0 Parking65,535 sqft","Toronto, ON"
383,"$874,900",8 Brady Road,"4BD3BA10 Parking65,535 sqft","8 Brady Rd, Napanee, ON K7R 3L2"
384,"$1,175,000",4 Kaiser Lane,"3BD3BA0 Parking2,045 sqft","4 Kaiser Ln, Middlesex Centre, ON N0L 1R0"
385,"$1,180,000",307306 Centre Line A,"4+1BD3BA0 Parking65,535 sqft","307306 Centre Line, Grey Highlands, ON N0C 1L0"
386,"$729,000",3970 Sunset Lane,"2+2BD2BA3 Parking1,066 sqft","3970 Sunset Ln, Vineland, ON L0R 2C0"
387,"$1,699,900",47860 EDWARDS ROAD,"4BD3BA30 Parking2,803 sqft","47860 Edwards Rd, Chilliwack, BC V2R 4R9"
388,"$599,000",45347 CREEKSIDE DRIVE,"3BD2BA2 Parking1,636 sqft","Toronto, ON"
389,"$1,225,000",29 Cedarcrest Dr,3BD2BA3 Parking,"29 Cedarcrest Blvd, East York, ON M4B 2P1"
390,"$1,249,999",2 Hillside Crt,"3+2BD2BA9 Parking2,000-2,500 sqft","2 Hillside Ct, Hampton, ON L0B 1J0"
391,"$4,290,000",4560 W 8TH AVENUE,"7BD5BA0 Parking3,237 sqft","4560 W 8th Ave, Vancouver, BC V6R 2A5"
392,"$999,900",9455 COOTE STREET,"4BD4BA6 Parking2,711 sqft","9455 Coote St, Chilliwack, BC V2P 6B7"
393,"$624,990",33 Brewster Street,"4BD2BA0 Parking1,008 sqft","33 Brewster St, Hamilton, ON L8T 4R6"
394,"$619,900",117 Diltz Road,"3BD2BA1 Parking1,380 sqft","117 Diltz Rd, Dunnville, ON N1A 2V6"
395,"$600,000",40 Newark Avenue,"3BD2BA1 Parking1,100 sqft","40 Newark Ave, Hamilton, ON L8K 3Y6"
396,"$799,800",30 Ainsworth Street,"5BD2BA1 Parking1,266 sqft","30 Ainsworth St, Stoney Creek, ON L8J 1T1"
397,"$939,900",4070 THOMAS Street,"3BD3BA2 Parking1,956 sqft","4070 Thomas St, Mississauga, ON L5M 7B8"
398,"$999,800",90 Westlake Ave,3+1BD4BA2 Parking,"90 Westlake Ave, Toronto, ON M4C 4R2"
399,"$1,344,900",80 Morningside Dr,"4BD4BA6 Parking2,000-2,500 sqft","80 Morningside Ave, Scarborough, ON M1E 3C2"
400,"$999,999",130 Bridlewood Blvd,3BD3BA2 Parking,"130 Bridlewood Blvd, Toronto, ON"
401,"$1,488,888",1038 STEWART AVENUE,"3BD4BA0 Parking2,005 sqft","Toronto, ON"
402,"$2,200,000",3496 W 8TH AVENUE,"4BD2BA2 Parking2,516 sqft","3496 W 8th Ave, Vancouver, BC V6R 1Y5"
403,"$1,990,000",3141 YORK STREET,"4BD2BA3 Parking2,098 sqft","Toronto, ON"
404,"$899,998",119 Cove Cres,"3BD3BA4 Parking1,500-2,000 sqft","119 Cove Crescent, Stoney Creek, ON L8E 5A1"
405,"$4,080,000",4250 W 12TH AVENUE,"4BD5BA2 Parking2,858 sqft","4250 W 12th Ave, Vancouver, BC V6R 2P7"
406,"$749,000",61 Maplewood Ave,2BD2BA6 Parking,"61 Maplewood Ave, York, ON M6C 1J3"
407,"$5,900,000",133 Madison Ave,"5+2BD4BA3 Parking3,500-5,000 sqft","133 Madison Ave, Toronto, ON M5R 2S3"
408,"$1,350,000",25625 Valley View Dr N,"4BD3BA12 Parking2,000-2,500 sqft","25625 Valley View Dr, Georgina, ON L0E 1R0"
409,"$1,199,000",7 Lavender Rd,3BD2BA3 Parking,"7 Lavender Rd, York, ON M6N 2B6"
410,"$895,000",48 Ford St,"4BD3BA4 Parking2,000-2,500 sqft","48 Ford St, Toronto, ON M6N 3A1"
411,"$449,900",206 Westchester Ave,"3BD1BA3 Parking1,100-1,500 sqft","206 Westchester Crescent, St. Catharines, ON L2P 2W3"
412,"$1,888,000",4580 COVENTRY DRIVE,"4BD3BA6 Parking2,493 sqft","Richmond Hill, ON"
413,"$529,900",223 Marble Point Rd,"3BD2BA10 Parking1,500-2,000 sqft","223 Marble Point Rd, Marmora, ON K0K 2M0"
414,"$475,000",284 Franklin St,2BD1BA4 Parking,"284 Franklin St, Orillia, ON L3V 1K4"
415,"$929,000",171 Parkview Dr,"3+1BD3BA6 Parking1,500-2,000 sqft","171 Parkview Dr, Gilford, ON L0L 1R0"
416,"$2,598,000",8905 HUDSON BAY STREET,"5BD3BA4 Parking2,366 sqft","8905 Hudson Bay St, Langley, BC V1M 2S7"
417,"$949,999",32755 ADAMS AVENUE,"4BD2BA4 Parking2,143 sqft","32755 Adams Ave, Mission, BC V2V 2S2"
418,"$589,000",8826 Roosevelt St,3+1BD2BA4 Parking,"8826 Roosevelt St, Niagara Falls, ON L2G 7A2"
419,"$1,199,900",223 Heritage St,4BD3BA6 Parking,"Bradford West Gwillimbury, ON"
420,"$3,999,000",3989 W 29TH AVENUE,"4BD2BA0 Parking2,438 sqft","3989 W 29th Ave, Vancouver, BC V6S 1V3"
421,"$899,900",5 Cahill Dr,"4+1BD4BA6 Parking2,000-2,500 sqft","5 Cahill Dr, Brantford, ON N3T 5L5"
422,"$479,900",120 Second Ave E,2BD1BA2 Parking,"120 Second Ave E, Shelburne, ON L0N 1S1"
423,"$1,048,000",5 Darling Ave,"4+3BD4BA4 Parking2,000-2,500 sqft","5 Darling Ave, Thorold, ON L0S 1K0"
424,"$849,000",3841 Auckland Ave,3BD3BA3 Parking,"3841 Auckland Ave, Mississauga, ON"
425,"$549,900",26 St Paul St,4BD2BA2 Parking,"26 St Paul St, Toronto, ON M5A 3H3"
426,"$999,000",7633 STRACHAN STREET,"4BD3BA7 Parking2,597 sqft","Toronto, ON"
427,"$1,449,000",1921 E 3RD AVENUE,"3BD3BA1 Parking1,230 sqft","1921 E 3rd Ave, Vancouver, BC V5N 1H4"
428,"$425,000",993 Smith St,"2+1BD1BA6 Parking700-1,100 sqft","993 Smith St, Quinte West, ON K0K 1H0"
429,"$714,900",A - 47026 SYLVAN DRIVE,"3BD3BA2 Parking2,434 sqft",No Address Found
430,"$3,288,000",3884 W 20TH AVENUE,"4BD2BA1 Parking1,937 sqft","3884 W 20th Ave, Vancouver, BC V6S 1G2"
431,"$1,649,999",31 Bellona St,4+2BD4BA6 Parking,"31 Bellona St, Woodbridge, ON L4L 6P8"
432,"$799,800",30 Ainsworth St,"3+2BD2BA3 Parking1,100-1,500 sqft","30 Ainsworth St, Stoney Creek, ON L8J 1T1"
433,"$2,299,900",69B Elm Grove Ave,"4BD5BA8 Parking3,500-5,000 sqft","69 B Elm Grove Ave, Richmond Hill, ON L4E 2V3"
434,"$4,180,000",1456 CHARTWELL DRIVE,"5BD4BA5 Parking3,545 sqft","1456 Chartwell Dr, West Vancouver, BC V7S 2S1"
435,"$899,900",52 Scenic Drive,"3+1BD3BA0 Parking1,796 sqft","52 Scenic Dr, Belleville, ON K8N 4Z5"
436,"$229,900",37 Westlinks Drive,,"37 Westlinks Dr, Saugeen Shores, ON N0H 2C7"
437,"$759,000",43 Shoreline Drive,"3BD2BA0 Parking1,100 sqft","43 Shoreline Dr, St. Catharines, ON L2N 3V9"
438,"$699,999",127 Balmoral Road,"3+2BD3BA4 Parking1,800 sqft","127 Balmoral Ave, Toronto, ON M4V 1J5"
439,"$1,350,000",1063 Line 7 Line,"2+2BD3BA12 Parking3,220 sqft",No Address Found
440,"$469,900",46 Miles Street,2BD1BA0 Parking794 sqft,"46 Miles St, Milton, ON L9T 1E4"
441,"$389,000",12 Shermans Point Road,"4BD2BA0 Parking1,400 sqft","12 Shermans Point Rd, Napanee, ON K7R 3K8"
442,"$999,990",26 Grandview Street,"3BD3BA2 Parking4,051 sqft","26 Grandview Ave, Thornhill, ON L3T 1G8"
443,"$899,000",404 Albert Street,"5+1BD2BA0 Parking2,300 sqft","Markham, ON"
444,"$200,000",67 Marshall Road,"3BD1BA0 Parking15,594 sqft","67 Marshall Rd, Belleville, ON K8N 4Z2"
445,"$1,270,000",49 Crestview Drive,"4BD3BA0 Parking2,530 sqft","49 Crestview Rd, Toronto, ON M5N 1H5"
446,"$825,000",33 Sixth Ave,4BD3BA10 Parking,"33 Sixth Ave, Kitchener, ON N2C 1P9"
447,"$755,000",70 Trudeau Dr S,"3+1BD2BA5 Parking1,500-2,000 sqft","70 Trudeau Dr, Woodbridge, ON L4H 0T7"
