,Price,Address,Specifics,full_address
158,"$1,174,900",908 Mount Allan Ave,4BD3BA6 Parking,"908, Mount Allan Avenue, Oshawa, Durham Region, Golden Horseshoe, Ontario, L1N 3K6, Canada"
159,"$829,900",71 Rickaby St,"4BD3BA4 Parking2,000-2,500 sqft","71, Rickaby Street, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 5J6, Canada"
160,"$949,900",21 Cahill Dr,4BD3BA4 Parking,"21, Cahill Drive, Harness Estates, Village of Goshen, Town of Goshen, Orange County, New York, 10924, United States"
161,"$1,050,000",37 Mallard Cres,3+3BD4BA5 Parking,"37, Mallard Crescent, Brampton, Peel Region, Golden Horseshoe, Ontario, L6S 3L5, Canada"
162,"$999,900",6 Lockwood Rd,3BD3BA6 Parking,"6, Lockwood Road, Lake Carmel, Town of Kent, Putnam County, New York, 10512, United States"
163,"$874,900",2471 Concession Road 4,"3BD3BA7 Parking1,500-2,000 sqft","2471, Concession Road 4, Adjala–Tosorontio, Simcoe County, Central Ontario, Ontario, L0G 1L0, Canada"
164,"$979,000",27144 33 AVENUE,"3BD3BA3 Parking1,910 sqft",No Address Found
165,"$849,000",2 - 45766 BRITTON AVENUE,"4BD3BA4 Parking2,390 sqft",No Address Found
166,"$2,488,000",4340 RIVER ROAD,"6BD4BA8 Parking2,879 sqft",No Address Found
167,"$2,448,000",1322 E 62ND AVENUE,"6BD6BA4 Parking3,955 sqft","1322, East 62nd Avenue, North Washington, Adams County, Colorado, 80216, United States"
168,"$699,900",39 - 47470 CHARTWELL DRIVE,"3BD3BA4 Parking1,632 sqft",No Address Found
169,"$799,900",1568 4TH CONC Road W,"3BD1BA2 Parking1,195 sqft",No Address Found
170,"$1,199,000",3214 WAGNER DRIVE,"6BD4BA5 Parking3,100 sqft","Wagner Drive, Bethlehem Township, Northampton County, Pennsylvania, 18020, United States"
171,"$1,249,900",44935 ANGLERS BOULEVARD,"5BD3BA4 Parking2,264 sqft","Anglers Boulevard, Chilliwack, Fraser Valley Regional District, British Columbia, V2R 0S6, Canada"
172,"$849,999",50 Greene Dr,3+2BD3BA4 Parking,"50, Greene Drive, Indiana Township, Allegheny County, Pennsylvania, 15024, United States"
173,"$5,299,000",184 Chartwell Rd,"5BD6BA16 Parking+5,000 sqft","184, Chartwell Road, Ennisclare Park, Oakville, Halton Region, Golden Horseshoe, Ontario, L6J 3X4, Canada"
174,"$3,150,000",406 Valley Dr,"4BD6BA6 Parking3,500-5,000 sqft","406, Valley Drive, Elmwood, City of Syracuse, Onondaga County, New York, 13207, United States"
175,"$1,580,000",985 Southdown Rd,"4BD3BA6 Parking2,000-2,500 sqft","985, Southdown Road, Clarkson, Mississauga, Peel Region, Golden Horseshoe, Ontario, L5J 1H3, Canada"
176,"$848,000",23 Hurst Dr,"2BD3BA6 Parking1,100-1,500 sqft","23, Hurst Drive, Barrie, Central Ontario, Ontario, L4N 6A3, Canada"
177,"$899,999",9 Alaskan Hts,"3BD3BA3 Parking2,000-2,500 sqft","Alaskan Heights, Barrie, Central Ontario, Ontario, L4N 8G1, Canada"
178,"$3,000,000",12 - C520 Regional Rd,4+1BD5BA20 Parking,"Olde Baseline Road, Mono Road, Caledon East, Caledon, Peel Region, Golden Horseshoe, Ontario, L7C 1E6, Canada"
179,"$664,900",46018 KING AVENUE,"2BD2BA3 Parking1,090 sqft","King Avenue, Medford, Middlesex County, Massachusetts, 02155, United States"
180,"$2,138,000",31 GILMORE AVENUE,"5BD3BA4 Parking2,742 sqft","31, Gilmore Avenue, Burnaby Heights, Burnaby, Metro Vancouver Regional District, British Columbia, V5C 2J3, Canada"
181,"$669,900",7063 Dirdene St,"3+1BD2BA3 Parking1,100-1,500 sqft","7063, Dirdene Street, Niagara Falls, Niagara Region, Golden Horseshoe, Ontario, L2E 6N9, Canada"
182,"$2,999,900",9586 Twenty Rd,"3+1BD4BA13 Parking2,500-3,000 sqft","9586, Twenty Road, West Lincoln Township, Niagara Region, Golden Horseshoe, Ontario, L0R 1E0, Canada"
183,"$780,000",5 - 257 Carla Ave,"3BD3BA2 Parking1,100-1,500 sqft","Carla Avenue, Trussville, Jefferson County, Alabama, 35173, United States"
184,"$499,800",85 Durham St W,"3BD2BA3 Parking1,100-1,500 sqft","85, Durham Street West, Kawartha Lakes, Central Ontario, Ontario, K9V 0G6, Canada"
185,"$1,199,900",890 Forest Glen Ave,"3BD2BA4 Parking1,500-2,000 sqft","890, Forest Glen Avenue, Aldershot, Burlington, Halton Region, Golden Horseshoe, Ontario, L7T 1Z1, Canada"
186,"$999,786",26 Nancy Mccredie Dr,3+2BD3BA5 Parking,"26, Nancy McCredie Drive, Brampton, Peel Region, Golden Horseshoe, Ontario, L6X 1K4, Canada"
187,"$1,149,900",45 Evergreen Ave,"3+1BD3BA10 Parking1,500-2,000 sqft","45, Evergreen Avenue, Sisson–South Whitney Historic District, Hartford, Hartford County, Connecticut, 06105, United States"
188,"$1,499,900",3467 FRANKLIN STREET,"4BD4BA1 Parking1,498 sqft","3467, Franklin Street, Hastings-Sunrise, Vancouver, Metro Vancouver Regional District, British Columbia, V5K, Canada"
189,"$1,499,900",3469 FRANKLIN STREET,"4BD4BA1 Parking1,497 sqft","3469, Franklin Street, Talleyrand, Jacksonville, Duval County, Florida, 32206, United States"
190,"$599,800",34 Kensington Ave N,"3BD1BA1 Parking1,500-2,000 sqft","34, Kensington Avenue North, The Delta, Hamilton, Golden Horseshoe, Ontario, L8M 1H2, Canada"
191,"$2,088,000",40 Hedgewood Dr,4BD5BA4 Parking,"40, Hedgewood Drive, Unionville, Markham, York Region, Golden Horseshoe, Ontario, L3R 5C4, Canada"
192,"$2,699,999",3428 E 52ND AVENUE,"5BD3BA3 Parking3,067 sqft","3428, East 52nd Avenue, Elyria Swansea, Denver, Colorado, 80216, United States"
193,"$949,000",3 Natures Trail,"2+1BD3BA4 Parking1,322 sqft","3, Natures Trail, Safety Harbor, Palm Harbor, Pinellas County, Florida, 34695, United States"
194,"$599,000",884 Stewart Line,"2+1BD2BA12 Parking35,544 sqft","884, Stewart Line, Ida, Cavan-Monaghan, Peterborough County, Central Ontario, Ontario, L0A 1C0, Canada"
195,"$649,000",14464 County Road 2,"3+2BD2BA11 Parking47,916 sqft","14464, County Road 2, Cramahe, Northumberland County, Central Ontario, Ontario, Canada"
196,"$996,700",54 Turnberry Trail,"2+2BD3BA6 Parking1,540 sqft","54, Turnberry Trail, Welland, Niagara Region, Golden Horseshoe, Ontario, L3B 5N6, Canada"
197,"$899,900",2121 Westwick Walk,"3+1BD3BA4 Parking2,157 sqft","Westwick Walk, London, Southwestern Ontario, Ontario, N6L 1K1, Canada"
198,"$595,000",30 Stevenson Street S,3BD1BA0 Parking926 sqft,"30, Stevenson Street South, The Ward, Guelph, Southwestern Ontario, Ontario, N1E 5N4, Canada"
199,"$649,900",822 Commissioners Road W,"2BD1BA0 Parking1,051 sqft","822, Commissioners Road West, London, Southwestern Ontario, Ontario, N6K 4X9, Canada"
200,"$899,900",39497 Belfast Road,"4BD3BA0 Parking65,535 sqft","Belfast Road, Belfast, Papanui-Innes Community, Christchurch, Christchurch City, Canterbury, 8051, New Zealand / Aotearoa"
201,"$1,500,000",26 Hickory Street W,"5+3BD4BA3 Parking1,400 sqft","26, Hickory Street West, Northdale, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2J 4V2, Canada"
202,"$1,500,000",26 Hickory Street W,"8BD4BA3 Parking1,400 sqft","26, Hickory Street West, Northdale, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2J 4V2, Canada"
203,"$849,900",38 Tilbury Street,"3BD4BA0 Parking1,693 sqft","38, Tilbury Street, Fairfield, Lower Hutt, Lower Hutt City, Wellington, 5011, New Zealand / Aotearoa"
204,"$999,900",422 Timbercroft Crescent,"4+2BD3BA0 Parking1,892 sqft","422, Timbercroft Crescent, Laurelwood, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2T 2W0, Canada"
205,"$769,900",32 Schooner Drive,"4BD3BA0 Parking2,184 sqft","32, Schooner Drive, Greenwood Park West, Kingston, Eastern Ontario, Ontario, K7K 7J8, Canada"
206,"$1,099,999",6371 6th Line,3BD1BA10 Parking980 sqft,"6371, 6th Line, Port Hope, Northumberland County, Central Ontario, Ontario, Canada"
207,"$1,259,000",94 Northview Crescent,"4+1BD4BA11 Parking10,018 sqft","94, Northview Crescent, Letitia Heights, Barrie, Central Ontario, Ontario, L4N 7Y3, Canada"
208,"$1,064,900",692 County Road 3 Road,"4BD2BA10 Parking32,713 sqft",No Address Found
209,"$2,499,000",216 River Birch Street,"3+2BD6BA9 Parking4,079 sqft","216, River Birch Street, Kitchener, Region of Waterloo, Southwestern Ontario, Ontario, N2C 1X2, Canada"
210,"$2,699,000",1725 Chesbro Crescent,"3+1BD4BA6 Parking2,802 sqft",No Address Found
211,"$6,359,000",320 Dalewood Drive,"4+2BD8BA13 Parking16,552 sqft","320, Dalewood Drive, Ennisclare Park, Oakville, Halton Region, Golden Horseshoe, Ontario, L6J 4M6, Canada"
212,"$649,900",22 David Street,"2BD2BA0 Parking1,280 sqft","22, David Street, London, Southwestern Ontario, Ontario, N6P 1P9, Canada"
213,"$744,900",1670 Doyle Road,"3+1BD3BA12 Parking1,442 sqft","1670, Doyle Road, Deltona, Volusia County, Florida, 32725, United States"
214,"$46,900",156 Youngfox Road,,"156, Youngfox Road, Blind River, Algoma District, Northeastern Ontario, Ontario, P0R 1B0, Canada"
215,"$574,900",868 Adams Road,2BD1BA4 Parking819 sqft,"868, Adams Road, Innisfil, Simcoe County, Central Ontario, Ontario, L9S 2C2, Canada"
216,"$829,900",19 Douglas Drive,"3+1BD2BA4 Parking1,350 sqft","19, Douglas Drive, Norwalk, Fairfield County, Connecticut, 06850, United States"
217,"$264,900",90 Allison Street,"3BD1BA0 Parking22,651 sqft","90, Allison Street, Crocker-Amazon, San Francisco, CAL Fire Northern Region, California, 94112, United States"
218,"$324,900",53 Park Street,"3BD1BA0 Parking26,571 sqft",No Address Found
219,"$449,000",110 Cedars Resort Lane,"2BD1BA3 Parking1,050 sqft",No Address Found
220,"$119,900",26 East Grove Crescent,"2+2BD2BA0 Parking10,018 sqft","East Grove Crescent, Terrace Bay Township, Thunder Bay District, Northwestern Ontario, Ontario, P0T 2W0, Canada"
221,"$789,900",3029 Monarch Drive Drive,"3+1BD4BA3 Parking1,475 sqft",No Address Found
222,"$87,900",106 Winnipeg Street,"3BD1BA0 Parking10,018 sqft","106, Winnipeg Street, Schreiber, Schreiber Township, Thunder Bay District, Northwestern Ontario, Ontario, P0T 2S0, Canada"
223,"$164,900",10 Newton Avenue,"3BD2BA0 Parking6,098 sqft","10, Newton Avenue, Hammond Heights, Worcester, Worcester County, Massachusetts, 01602, United States"
224,"$799,900",36 Colquhoun Street,"2+1BD3BA8 Parking1,279 sqft","36, Colquhoun Street, Ayr, North Dumfries, Region of Waterloo, Southwestern Ontario, Ontario, N0B 1E0, Canada"
225,"$39,900",5 Ditmars Drive,,"5, Ditmars Drive, Oliver Paipoonge, Thunder Bay District, Northwestern Ontario, Ontario, P0T 1W0, Canada"
226,"$829,900",71 Rickaby Street,"4BD3BA4 Parking4,399 sqft","71, Rickaby Street, Bowmanville, Clarington, Durham Region, Golden Horseshoe, Ontario, L1C 5J6, Canada"
227,"$179,900",181 Valley Road,"3BD1BA0 Parking65,535 sqft","181, Valley Road, Mount Maunganui, Tauranga, Tauranga City, Bay of Plenty, 3149, New Zealand / Aotearoa"
228,"$849,000",26 Viola Court,"3BD4BA6 Parking9,104 sqft","26, Viola Court, Delhi, Norfolk County, Southwestern Ontario, Ontario, N4B 3B3, Canada"
229,"$899,000",128 Wolven Street,"2BD2BA4 Parking47,916 sqft","Wolven Street, Port Rowan, Norfolk County, Southwestern Ontario, Ontario, N0E 1M0, Canada"
230,"$650,000",1030 Sunnidale Road,"3BD2BA0 Parking1,410 sqft","1030, Sunnidale Road, Springwater, Simcoe County, Central Ontario, Ontario, L4N 7Y3, Canada"
231,"$769,000",142 Nipissing Road,"1+1BD2BA10 Parking65,535 sqft","142, Nipissing Road, Milton, Halton Region, Golden Horseshoe, Ontario, L9T 5B3, Canada"
232,"$679,900",258 Mountain Avenue,"3+1BD2BA0 Parking32,757 sqft","258, Mountain Avenue, Waubaushene, Tay, Simcoe County, Central Ontario, Ontario, L0K 2C0, Canada"
233,"$1,250,000",805 Macpherson Drive,"1+2BD3BA6 Parking39,900 sqft","805, MacPherson Drive, East Ferris Township, Nipissing District, Northeastern Ontario, Ontario, Canada"
234,"$1,499,000",3 - 4209 Muskoka Road 117,"3BD2BA3 Parking19,776 sqft",No Address Found
235,"$649,900",687 Roosevelt Drive,"2+2BD3BA0 Parking1,300 sqft","687, Roosevelt Drive, Auden Park, Kingston, Eastern Ontario, Ontario, K7M 9H9, Canada"
236,"$700,000",7127 36/37 Nottawasaga Side Road E,"2BD2BA0 Parking1,600 sqft",No Address Found
237,"$669,900",7063 Dirdene Street,"3+1BD2BA3 Parking1,166 sqft","7063, Dirdene Street, Niagara Falls, Niagara Region, Golden Horseshoe, Ontario, L2E 6N9, Canada"
238,"$749,900",368 Vogel Place,"3BD3BA0 Parking1,563 sqft","368, Vogel Place, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2L 5G3, Canada"
239,"$179,900",209 Hurkett (Hwy 582) Road,"2BD1BA0 Parking65,535 sqft",No Address Found
240,"$69,900",130 Harkness Street,"2+2BD2BA0 Parking6,969 sqft","130, Harkness Street, Nipigon Township, Thunder Bay District, Northwestern Ontario, Ontario, P0T 2J0, Canada"
241,"$99,900",129 Tamarack Avenue,"3BD1BA0 Parking10,890 sqft","129, Tamarack Avenue, Beardmore, Greenstone, Thunder Bay District, Northwestern Ontario, Ontario, P0T 1G0, Canada"
242,"$899,999",9 Alaskan Heights,"3BD3BA0 Parking2,084 sqft","Alaskan Heights, Barrie, Central Ontario, Ontario, L4N 8G1, Canada"
243,"$895,000",203 Marshall Avenue,"2+1BD2BA0 Parking1,054 sqft","203, Marshall Avenue, Welland, Niagara Region, Golden Horseshoe, Ontario, L3C 2J8, Canada"
244,"$1,149,900",45 Evergreen Avenue,"3+1BD3BA0 Parking1,837 sqft","45, Evergreen Avenue, Sisson–South Whitney Historic District, Hartford, Hartford County, Connecticut, 06105, United States"
245,"$639,900",847 Headley Drive,"3BD3BA7 Parking1,150 sqft","847, Headley Drive, London, Southwestern Ontario, Ontario, N6H 3W6, Canada"
246,"$624,900",156 Josselyn Drive,"3+1BD2BA0 Parking1,388 sqft","156, Josselyn Drive, Glendale, London, Southwestern Ontario, Ontario, N6C 5W7, Canada"
247,"$3,150,000",406 Valley Drive,"4BD6BA0 Parking3,502 sqft","406, Valley Drive, Elmwood, City of Syracuse, Onondaga County, New York, 13207, United States"
248,"$1,749,000",1340 Old English Lane,"4+1BD4BA0 Parking2,161 sqft","1340, Old English Lane, Oakville, Halton Region, Golden Horseshoe, Ontario, L6M 1X7, Canada"
249,"$489,900",165 Mcfarlane Road,"4BD2BA0 Parking65,535 sqft","165, McFarlane Road, Cayuga, Haldimand County, Southwestern Ontario, Ontario, N0A 1E0, Canada"
250,"$799,000",22 Goheen Street,"3BD3BA2 Parking1,742 sqft","Goheen Street, Prince George, Regional District of Fraser-Fort George, British Columbia, V2N 1V9, Canada"
251,"$1,049,990",12 Wyman Crescent,"3BD4BA4 Parking1,642 sqft","12, Wyman Crescent, Bradford West Gwillimbury, Simcoe County, Central Ontario, Ontario, L3Z 2A9, Canada"
252,"$1,099,900",1525 Swann Crescent,"3BD3BA0 Parking1,763 sqft","1525, Swann Crescent, Milton, Halton Region, Golden Horseshoe, Ontario, L9T 8M4, Canada"
253,"$629,000",220 River Road,"4BD3BA2 Parking4,356 sqft",No Address Found
254,"$849,000",72 Countryside Crescent,"3+1BD3BA0 Parking1,812 sqft","72, Countryside Crescent, Country Hills, Kitchener, Region of Waterloo, Southwestern Ontario, Ontario, N2E 2P3, Canada"
255,"$579,900",146 Old Portage Road,"2BD2BA7 Parking1,150 sqft","146, Old Portage Road, Quinte West, Prince Edward County, Central Ontario, Ontario, K0K 1L0, Canada"
256,"$769,900",78 Nicoles Trail,"3BD3BA0 Parking1,659 sqft","Nicoles Trail, Thames Centre, Middlesex County, Southwestern Ontario, Ontario, N0M 2P0, Canada"
257,"$1,189,000",4 Silver Crescent,"3BD4BA4 Parking1,728 sqft","4, Silver Crescent, Turtle Rock, Irvine, Orange County, CAL Fire Southern Region, California, 92603, United States"
258,"$499,800",85 Durham Street W,"3BD2BA0 Parking1,248 sqft","85, Durham Street West, Kawartha Lakes, Central Ontario, Ontario, K9V 0G6, Canada"
259,"$579,900",7 Leesboro Trail,"3BD4BA3 Parking4,922 sqft","Leesboro Trail, Thames Centre, Middlesex County, Southwestern Ontario, Ontario, N0M 2P0, Canada"
260,"$549,900",76 Spring Street,"3BD2BA0 Parking1,528 sqft","76, Spring Street, Buffalo, Erie County, New York, 14204, United States"
261,"$1,699,900",1073 Kent Avenue,"3BD3BA0 Parking12,196 sqft","1073, Kent Avenue, Castle Green, Oakville, Halton Region, Golden Horseshoe, Ontario, L6H 1B8, Canada"
262,"$399,000",33 Charlton Crescent,"3+1BD2BA0 Parking1,000 sqft","33, Charlton Crescent, Southwood, Ajax, Durham Region, Golden Horseshoe, Ontario, L1S 3M4, Canada"
263,"$699,888",314 Hiawatha Drive,"4BD3BA0 Parking2,220 sqft","314, Hiawatha Drive, Beechwood, Waterloo, Region of Waterloo, Southwestern Ontario, Ontario, N2L 2W8, Canada"
264,"$729,000",122 Webster Street,"3BD2BA0 Parking1,018 sqft","122, Webster Street, Manchester, Hillsborough County, New Hampshire, 03104, United States"
265,"$289,900",156 White Lake Road,"4BD1BA0 Parking65,535 sqft","156, White Lake Road, Central Frontenac, Frontenac County, Eastern Ontario, Ontario, Canada"
266,"$349,900",235 White Lake Road,,"235, White Lake Road, Trent Lakes, Peterborough County, Central Ontario, Ontario, Canada"
267,"$569,000",906 Machar Strong Boundary Road,"2BD1BA0 Parking65,535 sqft","MacHar Strong Boundary Road West, Machar Township, Parry Sound District, Central Ontario, Ontario, P0A 1X0, Canada"
268,"$699,900",85 Larkspur Crescent,"3+1BD2BA8 Parking1,096 sqft","85, Larkspur Crescent, London, Southwestern Ontario, Ontario, N6H 1V4, Canada"
269,"$699,900",813 Fairway Crescent,"3BD3BA0 Parking1,240 sqft","813, Fairway Crescent, Kitchener, Region of Waterloo, Southwestern Ontario, Ontario, N2A 0A1, Canada"
270,"$399,900",31 Toronto Street,"2BD1BA4 Parking1,251 sqft","31, Toronto Street, Kingston, Eastern Ontario, Ontario, K7L 2K3, Canada"
271,"$659,900",48 Anderson Street,"1+2BD2BA6 Parking1,022 sqft","48, Anderson Street, Rosebank, Staten Island, City of New York, New York, 10305, United States"
272,"$1,949,900",81 Great Lakes Boulevard,"4BD5BA0 Parking3,260 sqft","81, Great Lakes Boulevard, Oakville, Halton Region, Golden Horseshoe, Ontario, L6L 6A4, Canada"
273,"$879,900",47 Brofoco Drive,"4BD2BA12 Parking23,043 sqft","Brofoco Drive, Bracebridge, District Municipality of Muskoka, Muskoka District, Central Ontario, Ontario, P1L 1G4, Canada"
274,"$1,249,000",13 Mccullogh Drive,"4BD3BA0 Parking32,670 sqft",No Address Found
275,"$699,000",8289 Mcgarry Drive,"3BD2BA2 Parking1,450 sqft","8289, McGarry Drive, Niagara Falls, Niagara Region, Golden Horseshoe, Ontario, L2H 2T3, Canada"
276,"$699,900",92 Walnut Street,"2+1BD3BA2 Parking1,146 sqft",No Address Found
277,"$649,000",246 Townline Road W,"2+2BD2BA8 Parking13,460 sqft",No Address Found
278,"$949,900",1390 Aldersbrook Road,"3+2BD2BA12 Parking6,316 sqft","1390, Aldersbrook Road, London, Southwestern Ontario, Ontario, N6G 3M2, Canada"
279,"$990,000",25 Christy Drive,"2+2BD4BA6 Parking2,000 sqft","25, Christy Drive, Wasaga Beach, Simcoe County, Central Ontario, Ontario, L9Z 0A2, Canada"
280,"$1,899,900",1350 Sedgewick Crescent,"3+2BD2BA4 Parking1,128 sqft","1350, Sedgewick Crescent, Oakville, Halton Region, Golden Horseshoe, Ontario, L6L 1X6, Canada"
281,"$275,000",Address not available,,No Address Found
282,"$659,900",48 Anderson Cres,"1+2BD2BA6 Parking700-1,100 sqft","48, Anderson Crescent, Beeston, City of Nottingham, Nottinghamshire, England, NG9 2PT, United Kingdom"
283,"$1,099,000",50 Ford Wilson Blvd,"4BD4BA4 Parking2,500-3,000 sqft","50, Ford Wilson Boulevard, Newmarket, East Gwillimbury, York Region, Golden Horseshoe, Ontario, L3X 3G1, Canada"
284,"$1,495,000",12 O'shea Cres,5BD4BA4 Parking,"12, O'Shea Crescent, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 3C3, Canada"
285,"$1,198,000",13094 66B AVENUE,"3BD2BA3 Parking1,692 sqft","13094, 66B Avenue, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 4L9, Canada"
286,"$1,298,000",9939 158A STREET,"4BD3BA4 Parking2,985 sqft","9939, 158A Street, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V4N 2L6, Canada"
287,"$675,000",642 North Shore Dr E,2+1BD2BA12 Parking,"642, North Shore Drive East, Otonabee–South Monaghan, Peterborough County, Central Ontario, Ontario, Canada"
288,"$1,699,900",1073 Kent Ave,"3BD3BA5 Parking1,500-2,000 sqft","1073, Kent Avenue, Castle Green, Oakville, Halton Region, Golden Horseshoe, Ontario, L6H 1B8, Canada"
289,"$1,899,900",1350 Sedgewick Cres,"3+2BD2BA4 Parking1,100-1,500 sqft","1350, Sedgewick Crescent, Oakville, Halton Region, Golden Horseshoe, Ontario, L6L 1X6, Canada"
290,"$945,000",65 Dalbeattie Ave,2+3BD2BA3 Parking,"65, Dalbeattie Avenue, York South—Weston, York, North York, Toronto, Golden Horseshoe, Ontario, M5V 1M7, Canada"
291,"$1,049,990",12 Wyman Cres,"3BD4BA4 Parking1,500-2,000 sqft","12, Wyman Crescent, Bradford West Gwillimbury, Simcoe County, Central Ontario, Ontario, L3Z 2A9, Canada"
292,"$999,900",12 Hinkson St,4BD3BA2 Parking,"Hinkson Street, Chester, Delaware County, Pennsylvania, 19013, United States"
293,"$1,899,000",6692 RUSSELL AVENUE,"3BD4BA2 Parking1,858 sqft","Russell Avenue, Duckett's Green, Harringay, London Borough of Haringey, London, Greater London, England, N22 6SJ, United Kingdom"
294,"$1,188,000",9296 133A STREET,"3BD3BA3 Parking2,018 sqft","9296, 133A Street, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V3V 0E4, Canada"
